10, 3.53722283949797E+0002, 6.63510000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.63510000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.91080000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
11, 3.53728993729382E+0002, 6.68150000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.68150000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.90680000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77470000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
12, 3.53735732856705E+0002, 6.61280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.61280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.86430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74850000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
13, 3.53742501333038E+0002, 6.64160000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.64160000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.91810000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
14, 3.53749299159650E+0002, 6.58060000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.58060000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.86150000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71910000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
15, 3.53756126337814E+0002, 6.68180000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.68180000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.92800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
16, 3.53762982868800E+0002, 6.71070000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.71070000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.96590000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
17, 3.53769868753878E+0002, 6.66330000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.66330000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.96440000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69890000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
18, 3.53776783994319E+0002, 6.75090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.75090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.01980000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73110000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
19, 3.53783728591394E+0002, 6.72120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.72120000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.03590000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.68530000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
20, 3.53790702546374E+0002, 6.68800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.68800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.99350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69450000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
21, 3.53797705860530E+0002, 6.76520000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.76520000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.99480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77040000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
22, 3.53804738535132E+0002, 6.78380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.78380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05310000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73070000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
23, 3.53811800571452E+0002, 6.85830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.85830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.11090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
24, 3.53818891970759E+0002, 6.76290000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.76290000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.04640000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71650000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
25, 3.53826012734325E+0002, 6.85350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.85350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12970000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
26, 3.53833162863421E+0002, 6.81820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.81820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.07090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74730000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
27, 3.53840342359316E+0002, 6.75240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.75240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.02340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
28, 3.53847551223283E+0002, 6.78110000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.78110000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.97790000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.80320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
29, 3.53854789456592E+0002, 6.69500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.69500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.95560000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73940000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
30, 3.53862057060514E+0002, 6.75140000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.75140000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.99340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
31, 3.53869354036318E+0002, 6.77300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.77300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.04400000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72900000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
32, 3.53876680385278E+0002, 6.73270000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.73270000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.00430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72840000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
33, 3.53884036108662E+0002, 6.84090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.84090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78260000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
34, 3.53891421207741E+0002, 6.80540000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.80540000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.08440000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
35, 3.53898835683788E+0002, 6.79500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.79500000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74160000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
36, 3.53906279538071E+0002, 6.67820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.67820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.98220000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
37, 3.53913752771863E+0002, 6.71850000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.71850000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.02170000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.69680000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
38, 3.53921255386434E+0002, 6.77980000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.77980000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.04410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73570000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
39, 3.53928787383054E+0002, 6.70410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.70410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.99990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70420000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
40, 3.53936348762995E+0002, 6.81580000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.81580000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.08310000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73270000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
41, 3.53943939527527E+0002, 6.74980000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.74980000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.03260000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.71720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
42, 3.53951559677921E+0002, 6.78280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.78280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.05280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
43, 3.53959209215448E+0002, 6.85820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.85820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.13300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72520000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
44, 3.53966888141379E+0002, 6.71320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.71320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.99000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
45, 3.53974596456983E+0002, 6.68830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.68830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.92570000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76260000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
46, 3.53982334163533E+0002, 6.75410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.75410000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.02480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72930000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
47, 3.53990101262299E+0002, 6.81810000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.81810000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.07550000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74260000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
48, 3.53997897754552E+0002, 6.74840000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.74840000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.01750000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
